Unit price,Quantity,Tax 5%,Total,cogs,gross margin percentage,gross income,Rating,Year,Month,Day,Day_of_Week,Branch_B,Branch_C,City_Naypyitaw,City_Yangon,Customer type_Normal,Gender_Male,Product line_Fashion accessories,Product line_Food and beverages,Product line_Health and beauty,Product line_Home and lifestyle,Product line_Sports and travel,Payment_Credit card,Payment_Ewallet
1.4458413155259204,-0.5167749044806024,0.29160385060353605,0.29160385060353583,0.29160385060353566,0.0,0.29160385060353605,1.4713101312740688,2019,3,9,5,True,False,False,False,False,False,False,False,False,False,False,False,False
0.038437199557832855,1.1944002759187435,0.8656889099843641,0.8656889099843641,0.8656889099843639,0.0,0.8656889099843641,0.8309266610087758,2019,2,27,2,True,False,False,False,False,True,False,False,True,False,False,True,False
-1.3466871088325472,1.1944002759187435,-0.5447223410597604,-0.5447223410597604,-0.5447223410597605,0.0,-0.5447223410597604,-1.6723905409373707,2019,2,6,2,True,False,False,False,False,False,False,True,False,False,False,False,True
-1.3874704854154698,0.16769516767913598,-0.8288809873306459,-0.8288809873306459,-0.8288809873306461,0.0,-0.8288809873306459,0.6562766236636954,2019,2,10,6,True,False,False,False,False,True,False,False,False,False,False,True,False
1.01799348526248,1.5366353119986127,2.216158110101101,2.2161581101011016,2.216158110101101,0.0,2.216158110101101,0.5398432654336426,2019,3,19,1,False,True,True,False,False,False,True,False,False,False,False,False,True
1.3491696080701039,0.5099302037590051,1.4193518023350487,1.4193518023350487,1.4193518023350487,0.0,1.4193518023350487,1.4713101312740688,2019,2,3,6,False,True,True,False,False,True,False,True,False,False,False,False,False
-0.41848766771380264,-0.1745398684007332,-0.3616064249693957,-0.3616064249693958,-0.3616064249693959,0.0,-0.3616064249693957,0.8891433401238023,2019,2,10,6,False,False,False,True,False,False,False,True,False,False,False,False,False
-1.4274986142838941,-0.5167749044806024,-1.0087498643116153,-1.0087498643116153,-1.0087498643116153,0.0,-1.0087498643116153,-0.2751902421767308,2019,3,22,4,True,False,False,False,False,False,True,False,False,False,False,False,True
-1.51963883545272,-1.54348001272021,-1.2482189986295094,-1.2482189986295094,-1.2482189986295094,0.0,-1.2482189986295094,-0.5080569586368376,2019,1,25,4,False,True,True,False,False,True,True,False,False,False,False,True,False
-1.4920722938735218,-1.2012449766403408,-1.1760578268430826,-1.1760578268430826,-1.1760578268430826,0.0,-1.1760578268430826,-0.2751902421767308,2019,3,7,3,True,False,False,False,True,True,False,False,False,True,False,False,True
1.1444974774409908,0.8521652398388743,1.6245988534078706,1.62459885340787,1.6245988534078701,0.0,1.6245988534078706,0.7144933027787219,2019,2,28,3,False,True,True,False,True,False,False,False,False,False,False,False,False
-0.42792826414503476,-1.2012449766403408,-0.9352642423621458,-0.9352642423621457,-0.9352642423621457,0.0,-0.9352642423621458,-0.6827069959819174,2019,3,27,2,False,False,False,True,False,True,False,False,False,True,False,False,False
1.281197313765232,0.8521652398388743,1.74832813315535,1.7483281331553493,1.748328133155349,0.0,1.74832813315535,-0.21697356306170434,2019,2,7,3,False,False,False,True,True,True,False,False,True,False,False,False,True
0.6297961600102141,1.5366353119986127,1.7769533463565963,1.776953346356596,1.7769533463565963,0.0,1.7769533463565963,-0.9155737124420238,2019,1,20,6,False,False,False,True,False,False,False,False,False,True,False,False,False
-0.9464058201483042,0.16769516767913598,-0.5294698020853646,-0.5294698020853648,-0.5294698020853648,0.0,-0.5294698020853646,1.3548767730440159,2019,3,12,1,False,True,True,False,True,True,False,False,False,False,False,False,False
-1.168071024353635,-0.8590099405604715,-0.9970434338382695,-0.9970434338382697,-0.9970434338382697,0.0,-0.9970434338382695,1.7623935268492021,2019,2,15,4,False,True,True,False,False,False,False,False,False,False,True,True,False
0.0021853092619013932,0.16769516767913598,0.11446932234626772,0.11446932234626749,0.11446932234626751,0.0,0.11446932234626772,0.015893153398402464,2019,2,24,6,False,True,True,False,True,True,False,False,False,True,False,False,True
-0.022737865316551333,1.1944002759187435,0.8033970281225463,0.8033970281225462,0.8033970281225461,0.0,0.8033970281225463,1.7623935268492021,2019,2,3,6,True,False,False,False,False,False,False,False,False,False,True,False,True
-1.505289128877247,1.5366353119986127,-0.6386728542381812,-0.6386728542381813,-0.6386728542381813,0.0,-0.6386728542381812,0.9473600192388287,2019,3,6,2,False,False,False,True,False,True,False,False,False,False,True,True,False
0.757810647617722,-0.5167749044806024,-0.019770110307938127,-0.01977011030793816,-0.019770110307938276,0.0,-0.019770110307938127,0.3651932280885622,2019,2,14,3,True,False,False,False,False,True,False,False,True,False,False,False,False
-1.5030233857337514,1.5366353119986127,-0.6361094023097115,-0.6361094023097115,-0.6361094023097115,0.0,-0.6361094023097115,-0.6827069959819174,2019,3,13,2,False,False,False,True,False,True,False,False,True,False,False,False,False
-0.8384053969750085,-1.2012449766403408,-1.0281466505703707,-1.0281466505703707,-1.028146650570371,0.0,-1.0281466505703707,-0.1587568839466774,2019,2,10,6,False,True,True,False,True,False,False,False,True,False,False,False,True
1.58367402342191,0.16769516767913598,1.188042989989451,1.1880429899894505,1.1880429899894505,0.0,1.188042989989451,1.7041768477341757,2019,1,7,0,True,False,False,False,False,False,True,False,False,False,False,False,True
0.8722306763642556,1.5366353119986127,2.051242702702873,2.051242702702873,2.051242702702873,0.0,2.051242702702873,-0.33340692129175725,2019,1,24,3,False,False,False,True,True,True,False,False,False,False,True,False,False
-1.410127916850427,-1.54348001272021,-1.2358289809752385,-1.2358289809752383,-1.2358289809752385,0.0,-1.2358289809752385,-1.5559571827073173,2019,2,2,5,False,False,False,True,False,False,False,False,True,False,False,False,False
1.276665827478241,1.5366353119986127,2.5088188719347455,2.508818871934745,2.508818871934745,0.0,2.5088188719347455,1.5295268103890953,2019,1,6,6,False,True,True,False,True,True,False,True,False,False,False,True,False
0.24348695404419496,1.5366353119986127,1.3398847925524828,1.3398847925524828,1.339884792552483,0.0,1.3398847925524828,-0.6244903168668905,2019,2,11,0,False,True,True,False,True,True,True,False,False,False,False,False,False
-0.2700814918148334,-0.8590099405604715,-0.6922489995432016,-0.6922489995432017,-0.6922489995432017,0.0,-0.6922489995432016,-1.7306072200523972,2019,3,5,1,True,False,False,False,False,False,False,True,False,False,False,False,True
0.7642302531909599,0.16769516767913598,0.6317739215114881,0.631773921511488,0.6317739215114879,0.0,0.6317739215114881,1.0055766983538552,2019,3,9,5,False,True,True,False,True,False,False,False,False,False,False,False,False
0.7174048948920487,1.1944002759187435,1.5570518950926893,1.5570518950926888,1.5570518950926888,0.0,1.5570518950926893,1.4130934521590424,2019,1,22,1,False,False,False,True,True,True,False,False,False,True,False,False,True
-0.5295090817450928,1.5366353119986127,0.46532044295617764,0.4653204429561775,0.4653204429561776,0.0,0.46532044295617764,-0.9155737124420238,2019,1,13,6,False,True,True,False,True,False,False,False,False,False,False,True,False
-0.25044505123787064,1.1944002759187435,0.5715328011924462,0.571532801192446,0.5715328011924461,0.0,0.5715328011924462,0.9473600192388287,2019,1,9,2,False,True,True,False,False,True,True,False,False,False,False,True,False
-1.3466871088325472,1.1944002759187435,-0.5447223410597604,-0.5447223410597604,-0.5447223410597605,0.0,-0.5447223410597604,-0.7409236750969439,2019,1,12,5,False,False,False,True,False,False,True,False,False,False,False,True,False
0.8548599789307887,1.5366353119986127,2.0315895712512706,2.03158957125127,2.0315895712512706,0.0,2.0315895712512706,-0.21697356306170434,2019,3,5,1,False,True,True,False,False,False,False,True,False,False,False,False,True
-1.3327150261143232,-0.1745398684007332,-0.8787828515381927,-0.8787828515381928,-0.8787828515381928,0.0,-0.8787828515381927,-0.566273637751864,2019,1,22,1,False,True,True,False,True,False,False,False,True,False,False,False,False
1.643338592867297,0.16769516767913598,1.228545530459275,1.2285455304592747,1.2285455304592745,0.0,1.228545530459275,-0.8573570333269973,2019,1,21,0,False,True,True,False,True,False,False,False,True,False,False,True,False
1.5485550046977268,-0.8590099405604715,-0.07496977516765599,-0.07496977516765622,-0.07496977516765604,0.0,-0.07496977516765599,-0.33340692129175725,2019,1,26,5,True,False,False,False,True,False,False,True,False,False,False,False,True
-1.3753865219834926,0.8521652398388743,-0.6561897757493921,-0.6561897757493922,-0.6561897757493922,0.0,-0.6561897757493921,-0.21697356306170434,2019,1,23,2,False,True,True,False,True,True,False,True,False,False,False,False,True
0.9322728696668922,-0.5167749044806024,0.05918420908893394,0.05918420908893393,0.05918420908893391,0.0,0.05918420908893394,0.7727099818937494,2019,2,23,5,False,True,True,False,False,False,False,True,False,False,False,True,False
-0.2553541613821115,-0.1745398684007332,-0.26932215554448036,-0.26932215554448047,-0.26932215554448036,0.0,-0.26932215554448036,-0.21697356306170434,2019,3,9,5,False,True,True,False,False,True,False,False,False,False,True,False,False
1.0342313111241994,0.5099302037590051,1.1699279296949303,1.16992792969493,1.16992792969493,0.0,1.1699279296949303,-1.7306072200523972,2019,3,5,1,False,True,True,False,True,False,False,False,False,False,True,False,True
0.7872653084831663,-0.1745398684007332,0.32048540899762973,0.3204854089976298,0.3204854089976298,0.0,0.32048540899762973,1.7041768477341757,2019,3,25,0,False,True,True,False,True,True,True,False,False,False,False,False,False
-0.2376058400913948,0.5099302037590051,0.16266221860150135,0.1626622186015011,0.16266221860150126,0.0,0.16266221860150135,0.19054319074348233,2019,3,27,2,False,False,False,True,False,True,False,True,False,False,False,True,False
-0.49854392545065135,-1.54348001272021,-1.1326927650531338,-1.1326927650531338,-1.132692765053134,0.0,-1.1326927650531338,-0.7409236750969439,2019,1,2,2,False,False,False,True,True,True,False,False,False,False,True,False,False
0.8050136297738827,0.16769516767913598,0.6594592023389629,0.6594592023389626,0.6594592023389626,0.0,0.6594592023389629,-0.5080569586368376,2019,2,27,2,True,False,False,False,True,False,False,False,True,False,False,False,False
-0.31313061154125194,-0.5167749044806024,-0.5044334215839755,-0.5044334215839755,-0.5044334215839756,0.0,-0.5044334215839755,0.07410983251342891,2019,1,23,2,False,True,True,False,False,False,False,False,False,True,False,False,False
-0.40829182356807203,1.5366353119986127,0.6024651211293159,0.6024651211293157,0.6024651211293159,0.0,0.6024651211293159,0.7144933027787219,2019,1,26,5,False,True,True,False,True,False,False,False,False,False,True,False,True
-1.272295208954438,0.5099302037590051,-0.6567879145327018,-0.6567879145327018,-0.6567879145327017,0.0,-0.6567879145327018,-1.0902237497871041,2019,1,10,3,False,False,False,True,False,False,False,False,False,False,True,False,True
0.328074698068035,1.1944002759187435,1.1606140543548231,1.160614054354823,1.160614054354823,0.0,1.1606140543548231,0.9473600192388287,2019,3,12,1,True,False,False,False,False,True,False,False,True,False,False,True,False
1.2868616716239714,-1.54348001272021,-0.9306927530897078,-0.9306927530897077,-0.9306927530897078,0.0,-0.9306927530897078,-0.21697356306170434,2019,2,6,2,False,True,True,False,True,True,False,False,True,False,False,True,False
1.566680949845692,-1.54348001272021,-0.8990341217731049,-0.8990341217731048,-0.8990341217731048,0.0,-0.8990341217731049,0.13232651162845588,2019,3,8,4,False,False,False,True,True,True,False,False,False,False,False,False,True
1.215868386461106,1.5366353119986127,2.4400329118541375,2.440032911854137,2.4400329118541375,0.0,2.4400329118541375,-1.0902237497871041,2019,3,29,4,True,False,False,False,True,True,False,False,True,False,False,False,True
-1.6321707449130072,0.16769516767913598,-0.9949926722954938,-0.9949926722954937,-0.9949926722954938,0.0,-0.9949926722954938,-1.6723905409373707,2019,2,9,5,False,True,True,False,True,False,False,False,False,False,False,False,False
-0.11034660019838563,-0.8590099405604715,-0.6380319912560638,-0.6380319912560639,-0.6380319912560639,0.0,-0.6380319912560638,1.3548767730440159,2019,3,23,5,False,False,False,True,True,True,False,True,False,False,False,False,True
1.0206368522632252,0.16769516767913598,0.8058323074545924,0.8058323074545924,0.8058323074545924,0.0,0.8058323074545924,0.24875986985850929,2019,3,5,1,True,False,False,False,True,True,False,False,False,True,False,False,False
-0.262906638527097,-1.54348001272021,-1.1060328649970472,-1.106032864997047,-1.1060328649970472,0.0,-1.1060328649970472,-1.6723905409373707,2019,3,26,1,False,True,True,False,False,True,True,False,False,False,False,False,False
0.8639229515047714,1.1944002759187435,1.7062447973296355,1.7062447973296355,1.7062447973296357,0.0,1.7062447973296355,0.13232651162845588,2019,3,1,4,False,True,True,False,True,True,True,False,False,False,False,False,False
-1.2311342085142656,1.1944002759187435,-0.4270598975429931,-0.4270598975429932,-0.4270598975429933,0.0,-0.4270598975429931,-1.206657108017157,2019,2,1,4,False,True,True,False,True,False,False,False,False,False,False,False,False
0.09772414514597072,0.16769516767913598,0.17932465613655557,0.17932465613655538,0.17932465613655535,0.0,0.17932465613655557,1.7041768477341757,2019,3,28,3,False,False,False,True,True,True,False,True,False,False,False,False,False
-0.9562240404367855,0.5099302037590051,-0.4064668337176185,-0.40646683371761866,-0.40646683371761866,0.0,-0.4064668337176185,0.598059944548669,2019,3,19,1,True,False,False,False,True,True,False,False,True,False,False,False,False
1.2460782950410487,1.5366353119986127,2.474212270900402,2.4742122709004013,2.474212270900402,0.0,2.474212270900402,0.19054319074348233,2019,1,12,5,False,False,False,True,False,True,False,False,False,False,False,False,True
-1.0683783260398234,0.16769516767913598,-0.6122692993749416,-0.6122692993749416,-0.6122692993749417,0.0,-0.6122692993749416,0.5398432654336426,2019,1,5,5,False,True,True,False,True,True,True,False,False,False,False,True,False
0.24386457790144445,0.16769516767913598,0.27853024576833946,0.27853024576833935,0.27853024576833935,0.0,0.27853024576833946,0.24875986985850929,2019,3,22,4,False,False,False,True,True,True,False,False,False,False,True,False,False
-0.819146580255295,1.1944002759187435,-0.007550989448898336,-0.007550989448898487,-0.007550989448898488,0.0,-0.007550989448898336,-1.6141738618223438,2019,3,24,6,False,True,True,False,True,False,False,True,False,False,False,False,False
0.9930703106840271,1.5366353119986127,2.187960138887933,2.1879601388879326,2.187960138887933,0.0,2.187960138887933,1.2966600939289885,2019,3,3,6,False,True,True,False,False,True,False,False,False,False,False,False,False
-1.4796107065842954,-1.2012449766403408,-1.1732380297217657,-1.1732380297217655,-1.1732380297217655,0.0,-1.1732380297217657,-1.3813071453622374,2019,2,5,1,True,False,False,False,False,False,False,False,False,False,True,False,True
1.6063314548568668,-0.8590099405604715,-0.05535936791486147,-0.05535936791486168,-0.055359367914861624,0.0,-0.05535936791486147,0.4816265863186156,2019,2,5,1,False,True,True,False,False,False,False,False,True,False,False,True,False
0.6482997290154294,0.5099302037590051,0.8642790114237057,0.8642790114237057,0.8642790114237056,0.0,0.8642790114237057,0.8309266610087758,2019,2,15,4,True,False,False,False,True,False,True,False,False,False,False,False,False
0.09054929185823438,1.1944002759187435,0.9187523649036904,0.9187523649036902,0.9187523649036904,0.0,0.9187523649036904,-1.5559571827073173,2019,1,19,5,False,False,False,True,False,True,False,False,False,True,False,False,True
0.9485106955286117,1.1944002759187435,1.7923767821262235,1.7923767821262233,1.7923767821262233,0.0,1.7923767821262235,1.4713101312740688,2019,2,1,4,False,True,True,False,False,False,False,False,False,True,False,True,False
-1.0819727849007976,-0.8590099405604715,-0.9678200818537132,-0.967820081853713,-0.9678200818537132,0.0,-0.9678200818537132,0.07410983251342891,2019,3,2,5,False,True,True,False,True,False,True,False,False,False,False,True,False
-1.2738057043834348,-0.1745398684007332,-0.8454579764680843,-0.8454579764680844,-0.8454579764680845,0.0,-0.8454579764680843,-0.9737903915570507,2019,3,5,1,True,False,False,False,False,True,True,False,False,False,False,False,True
-0.16283631635603635,-1.54348001272021,-1.0947109523129719,-1.0947109523129719,-1.0947109523129719,0.0,-1.0947109523129719,-1.0320070706720772,2019,1,16,2,True,False,False,False,False,True,True,False,False,False,False,False,True
-1.6884366996431506,1.5366353119986127,-0.8458852184561627,-0.8458852184561628,-0.8458852184561628,0.0,-0.8458852184561627,-0.566273637751864,2019,2,2,5,False,False,False,True,True,False,False,True,False,False,False,False,True
-0.084290554048185,-1.2012449766403408,-0.8575062005318929,-0.8575062005318929,-0.8575062005318929,0.0,-0.8575062005318929,-1.6723905409373707,2019,1,20,6,True,False,False,False,True,True,False,False,False,True,False,False,True
1.6573106755855207,0.8521652398388743,2.088754549256149,2.0887545492561483,2.088754549256149,0.0,2.088754549256149,-1.0320070706720772,2019,2,14,3,False,False,False,True,True,False,False,False,False,False,False,True,False
0.054675025419552124,0.5099302037590051,0.3941419277423309,0.3941419277423307,0.39414192774233064,0.0,0.3941419277423309,-0.2751902421767308,2019,1,12,5,False,True,True,False,False,True,False,False,False,False,True,True,False
1.672415629875492,1.1944002759187435,2.529497384157736,2.529497384157735,2.529497384157735,0.0,2.529497384157736,-1.6141738618223438,2019,3,9,5,True,False,False,False,False,True,False,False,False,False,True,True,False
0.3110816244918171,0.8521652398388743,0.8702603992568021,0.8702603992568021,0.8702603992568019,0.0,0.8702603992568021,-1.3813071453622374,2019,3,13,2,False,True,True,False,False,True,False,False,False,True,False,True,False
0.030129474698348608,0.8521652398388743,0.6159659679525906,0.6159659679525905,0.6159659679525904,0.0,0.6159659679525906,0.19054319074348233,2019,3,9,5,True,False,False,False,False,False,True,False,False,False,False,False,True
1.4356454713801898,0.5099302037590051,1.4878386930240026,1.4878386930240022,1.4878386930240024,0.0,1.4878386930240026,-1.439523824477264,2019,3,10,6,False,False,False,True,True,False,False,False,False,True,False,True,False
-0.8844755075594213,-0.1745398684007332,-0.6252147316137144,-0.6252147316137144,-0.6252147316137145,0.0,-0.6252147316137144,1.1802267356989355,2019,1,27,6,False,False,False,True,True,False,False,False,False,False,True,False,False
-0.9041119481363842,1.1944002759187435,-0.09406749203475666,-0.09406749203475667,-0.09406749203475673,0.0,-0.09406749203475666,-0.6244903168668905,2019,1,8,1,False,True,True,False,True,False,True,False,False,False,False,True,False
0.48592147039823674,0.8521652398388743,1.028510831641009,1.0285108316410088,1.028510831641009,0.0,1.028510831641009,0.8891433401238023,2019,1,8,1,False,True,True,False,False,False,False,True,False,False,False,False,True
1.3068757360581835,1.1944002759187435,2.1572841641439098,2.1572841641439098,2.1572841641439098,0.0,2.1572841641439098,0.13232651162845588,2019,2,8,4,True,False,False,False,True,False,False,False,False,False,True,False,True
